Organization,Availability,Division,SystemType,SystemName,Platform,Model,MlperfModel,Scenario,Result,Accuracy,number_of_nodes,host_processor_model_name,host_processors_per_node,host_processor_core_count,accelerator_model_name,accelerators_per_node,total_accelerators,Location,framework,operating_system,notes,compliance,errors,version,inferred,has_power,Units,weight_data_types,design_power_watts,PrivateID
"Cisco","available","closed","datacenter","Cisco UCS C845A M8 (8x RTXPro6000-PCIe-96GB, TensorRT)","C845A_M8_RTXPro6000_96GBx8_TRT","llama2-70b-99.9","llama2-70b-99.9","Server","29316.4","ROUGE1: 44.7625  ROUGE2: 22.3336  ROUGEL: 29.1052  TOKENS_PER_SAMPLE: 273.5","1","AMD EPYC 9575F","2","64","NVIDIA RTX PRO 6000 Blackwell Server Edition","8","8","./closed/Cisco/results/C845A_M8_RTXPro6000_96GBx8_TRT/llama2-70b-99.9/Server/performance/run_1","TensorRT 10.14, CUDA 13.1","Ubuntu 24.04","NVIDIA RTX PRO 6000 Blackwell Server Edition TGP 600W","closed","0","v6.1","0","False","Tokens/s","fp4","None",""
"Cisco","available","closed","datacenter","Cisco UCS C845A M8 (8x RTXPro6000-PCIe-96GB, TensorRT)","C845A_M8_RTXPro6000_96GBx8_TRT","llama3.1-8b","llama3.1-8b","Interactive","46164.4","ROUGE1: 38.7602  ROUGE2: 15.9962  ROUGEL: 24.5347  ROUGELSUM: 35.6851  GEN_LEN: 8180275","1","AMD EPYC 9575F","2","64","NVIDIA RTX PRO 6000 Blackwell Server Edition","8","8","./closed/Cisco/results/C845A_M8_RTXPro6000_96GBx8_TRT/llama3.1-8b/Interactive/performance/run_1","TensorRT 10.14, CUDA 13.1","Ubuntu 24.04","NVIDIA RTX PRO 6000 Blackwell Server Edition TGP 600W","closed","0","v6.1","1","False","Tokens/s","fp4","None",""
"Cisco","available","closed","datacenter","Cisco UCS C845A M8 (8x RTXPro6000-PCIe-96GB, TensorRT)","C845A_M8_RTXPro6000_96GBx8_TRT","llama3.1-8b","llama3.1-8b","Offline","50453.7","ROUGE1: 38.769  ROUGE2: 16.0147  ROUGEL: 24.5312  ROUGELSUM: 35.6942  GEN_LEN: 8178808","1","AMD EPYC 9575F","2","64","NVIDIA RTX PRO 6000 Blackwell Server Edition","8","8","./closed/Cisco/results/C845A_M8_RTXPro6000_96GBx8_TRT/llama3.1-8b/Offline/performance/run_1","TensorRT 10.14, CUDA 13.1","Ubuntu 24.04","NVIDIA RTX PRO 6000 Blackwell Server Edition TGP 600W","closed","0","v6.1","0","False","Tokens/s","fp4","None",""
"Cisco","available","closed","datacenter","Cisco UCS C845A M8 (8x RTXPro6000-PCIe-96GB, TensorRT)","C845A_M8_RTXPro6000_96GBx8_TRT","llama3.1-8b","llama3.1-8b","Server","49174.7","ROUGE1: 38.7598  ROUGE2: 16.0015  ROUGEL: 24.5351  ROUGELSUM: 35.6872  GEN_LEN: 8179087","1","AMD EPYC 9575F","2","64","NVIDIA RTX PRO 6000 Blackwell Server Edition","8","8","./closed/Cisco/results/C845A_M8_RTXPro6000_96GBx8_TRT/llama3.1-8b/Server/performance/run_1","TensorRT 10.14, CUDA 13.1","Ubuntu 24.04","NVIDIA RTX PRO 6000 Blackwell Server Edition TGP 600W","closed","0","v6.1","0","False","Tokens/s","fp4","None",""
"Cisco","available","closed","datacenter","Cisco UCS C845A M8 (8x RTXPro6000-PCIe-96GB, TensorRT)","C845A_M8_RTXPro6000_96GBx8_TRT","whisper","whisper","Offline","18991.8","ACCURACY: 97.8425345223027","1","AMD EPYC 9575F","2","64","NVIDIA RTX PRO 6000 Blackwell Server Edition","8","8","./closed/Cisco/results/C845A_M8_RTXPro6000_96GBx8_TRT/whisper/Offline/performance/run_1","TensorRT 10.14, CUDA 13.1","Ubuntu 24.04","NVIDIA RTX PRO 6000 Blackwell Server Edition TGP 600W","closed","0","v6.1","0","False","Samples/s","fp16","None",""
"Cisco","available","closed","datacenter","Cisco UCS C880A M8 (8x NVIDIA B300-SXM-270GB, TensorRT)","C880A_M8_B300_270GBx8_TRT","deepseek-r1","deepseek-r1","Offline","70325.4","exact_match: 80.92525068368278  TOKENS_PER_SAMPLE: 3782.986326344576","1","Intel(R) Xeon(R) 6767P","2","64","NVIDIA B300-SXM-270GB","8","8","./closed/Cisco/results/C880A_M8_B300_270GBx8_TRT/deepseek-r1/Offline/performance/run_1","TensorRT 10.14, CUDA 13.1","Ubuntu 24.04","B300 TGP 1100W","closed","0","v6.1","0","False","Tokens/s","fp4","None",""
"Cisco","available","closed","datacenter","Cisco UCS C880A M8 (8x NVIDIA B300-SXM-270GB, TensorRT)","C880A_M8_B300_270GBx8_TRT","deepseek-r1","deepseek-r1","Server","66171.6","exact_match: 80.76572470373746  TOKENS_PER_SAMPLE: 3811.0783956244304","1","Intel(R) Xeon(R) 6767P","2","64","NVIDIA B300-SXM-270GB","8","8","./closed/Cisco/results/C880A_M8_B300_270GBx8_TRT/deepseek-r1/Server/performance/run_1","TensorRT 10.14, CUDA 13.1","Ubuntu 24.04","B300 TGP 1100W","closed","0","v6.1","0","False","Tokens/s","fp4","None",""
"Cisco","available","closed","datacenter","Cisco UCS C880A M8 (8x NVIDIA B300-SXM-270GB, TensorRT)","C880A_M8_B300_270GBx8_TRT","llama3.1-8b","llama3.1-8b","Interactive","129168.0","ROUGE1: 38.4828  ROUGE2: 15.9176  ROUGEL: 24.3231  ROUGELSUM: 35.6535  GEN_LEN: 8186168","1","Intel(R) Xeon(R) 6767P","2","64","NVIDIA B300-SXM-270GB","8","8","./closed/Cisco/results/C880A_M8_B300_270GBx8_TRT/llama3.1-8b/Interactive/performance/run_1","TensorRT 10.14, CUDA 13.1","Ubuntu 24.04","B300 TGP 1100W","closed","0","v6.1","1","False","Tokens/s","fp4","None",""
"Cisco","available","closed","datacenter","Cisco UCS C880A M8 (8x NVIDIA B300-SXM-270GB, TensorRT)","C880A_M8_B300_270GBx8_TRT","llama3.1-8b","llama3.1-8b","Offline","171114.0","ROUGE1: 38.4898  ROUGE2: 15.9329  ROUGEL: 24.3413  ROUGELSUM: 35.6705  GEN_LEN: 8186559","1","Intel(R) Xeon(R) 6767P","2","64","NVIDIA B300-SXM-270GB","8","8","./closed/Cisco/results/C880A_M8_B300_270GBx8_TRT/llama3.1-8b/Offline/performance/run_1","TensorRT 10.14, CUDA 13.1","Ubuntu 24.04","B300 TGP 1100W","closed","0","v6.1","0","False","Tokens/s","fp4","None",""
"Cisco","available","closed","datacenter","Cisco UCS C880A M8 (8x NVIDIA B300-SXM-270GB, TensorRT)","C880A_M8_B300_270GBx8_TRT","llama3.1-8b","llama3.1-8b","Server","173950.0","ROUGE1: 38.4912  ROUGE2: 15.9156  ROUGEL: 24.3266  ROUGELSUM: 35.6593  GEN_LEN: 8186471","1","Intel(R) Xeon(R) 6767P","2","64","NVIDIA B300-SXM-270GB","8","8","./closed/Cisco/results/C880A_M8_B300_270GBx8_TRT/llama3.1-8b/Server/performance/run_1","TensorRT 10.14, CUDA 13.1","Ubuntu 24.04","B300 TGP 1100W","closed","0","v6.1","0","False","Tokens/s","fp4","None",""
"Cisco","available","closed","datacenter","Cisco UCS C880A M8 (8x NVIDIA B300-SXM-270GB, TensorRT)","C880A_M8_B300_270GBx8_TRT","wan-2.2-t2v-a14b","text_to_video","Offline","0.06127496829802798","0.7028246725986534","1","Intel(R) Xeon(R) 6767P","2","64","NVIDIA B300-SXM-270GB","8","8","./closed/Cisco/results/C880A_M8_B300_270GBx8_TRT/wan-2.2-t2v-a14b/Offline/performance/run_1","TensorRT 10.14, CUDA 13.1","Ubuntu 24.04","B300 TGP 1100W","closed","0","v6.1","1","False","Samples/s","fp8","None",""
"Cisco","available","closed","datacenter","Cisco UCS C880A M8 (8x NVIDIA B300-SXM-270GB, TensorRT)","C880A_M8_B300_270GBx8_TRT","wan-2.2-t2v-a14b","text_to_video","SingleStream","20.004214518034722","0.6994130989447821","1","Intel(R) Xeon(R) 6767P","2","64","NVIDIA B300-SXM-270GB","8","8","./closed/Cisco/results/C880A_M8_B300_270GBx8_TRT/wan-2.2-t2v-a14b/SingleStream/performance/run_1","TensorRT 10.14, CUDA 13.1","Ubuntu 24.04","B300 TGP 1100W","closed","0","v6.1","1","False","Latency (s)","fp8","None",""
"Cisco","available","closed","datacenter","Cisco UCS C880A M8 (8x NVIDIA B300-SXM-270GB, TensorRT)","C880A_M8_B300_270GBx8_TRT","whisper","whisper","Offline","52221.8","ACCURACY: 97.8263559104276","1","Intel(R) Xeon(R) 6767P","2","64","NVIDIA B300-SXM-270GB","8","8","./closed/Cisco/results/C880A_M8_B300_270GBx8_TRT/whisper/Offline/performance/run_1","TensorRT 10.14, CUDA 13.1","Ubuntu 24.04","B300 TGP 1100W","closed","0","v6.1","0","False","Samples/s","fp16","None",""
"Cisco","available","closed","datacenter","Cisco_UCS_B300x16_G200_4x2_RO","Cisco_UCS_B300x16_G200_4x2_RO","deepseek-r1","deepseek-r1","Offline","137067.0","exact_match: 81.33546034639927  TOKENS_PER_SAMPLE: 3825.4619416590704","2","Intel(R) Xeon(R) 6776P","2","128","NVIDIA B300-SXM-270GB","8","16","./closed/Cisco/results/Cisco_UCS_B300x16_G200_4x2_RO/deepseek-r1/Offline/performance/run_1","TensorRT 10.14.1.48; TensorRT-LLM 1.3.0rc0","Ubuntu 24.04.4 LTS, Linux 6.17.0-35-generic","","closed","0","v6.1","0","False","Tokens/s","fp4","None",""
"Cisco","available","closed","datacenter","Cisco_UCS_B300x16_G200_4x2_RO","Cisco_UCS_B300x16_G200_4x2_RO","deepseek-r1","deepseek-r1","Server","88915.5","exact_match: 81.28988149498633  TOKENS_PER_SAMPLE: 3794.9457611668186","2","Intel(R) Xeon(R) 6776P","2","128","NVIDIA B300-SXM-270GB","8","16","./closed/Cisco/results/Cisco_UCS_B300x16_G200_4x2_RO/deepseek-r1/Server/performance/run_1","TensorRT 10.14.1.48; TensorRT-LLM 1.3.0rc0","Ubuntu 24.04.4 LTS, Linux 6.17.0-35-generic","","closed","0","v6.1","0","False","Tokens/s","fp4","None",""
"Cisco","available","closed","datacenter","Cisco_UCS_B300x16_G200_4x2_RO","Cisco_UCS_B300x16_G200_4x2_RO","gpt-oss-120b","gpt-oss-120b","Offline","220527.0","exact_match: 83.296","2","Intel(R) Xeon(R) 6776P","2","128","NVIDIA B300-SXM-270GB","8","16","./closed/Cisco/results/Cisco_UCS_B300x16_G200_4x2_RO/gpt-oss-120b/Offline/performance/run_1","TensorRT 10.14.1.48; TensorRT-LLM 1.3.0rc0","Ubuntu 24.04.4 LTS, Linux 6.17.0-35-generic","","closed","0","v6.1","0","False","Tokens/s","fp4","None",""
"Cisco","available","closed","datacenter","Cisco_UCS_B300x16_G200_4x2_RO","Cisco_UCS_B300x16_G200_4x2_RO","gpt-oss-120b","gpt-oss-120b","Server","214774.0","exact_match: 83.572","2","Intel(R) Xeon(R) 6776P","2","128","NVIDIA B300-SXM-270GB","8","16","./closed/Cisco/results/Cisco_UCS_B300x16_G200_4x2_RO/gpt-oss-120b/Server/performance/run_1","TensorRT 10.14.1.48; TensorRT-LLM 1.3.0rc0","Ubuntu 24.04.4 LTS, Linux 6.17.0-35-generic","","closed","0","v6.1","0","False","Tokens/s","fp4","None",""
"Cisco","available","closed","datacenter","Cisco_UCS_B300x16_G200_4x2_RO","Cisco_UCS_B300x16_G200_4x2_RO","llama2-70b-99.9","llama2-70b-99.9","Offline","227570.0","ROUGE1: 44.8082  ROUGE2: 22.3989  ROUGEL: 29.1755  TOKENS_PER_SAMPLE: 272.1","2","Intel(R) Xeon(R) 6776P","2","128","NVIDIA B300-SXM-270GB","8","16","./closed/Cisco/results/Cisco_UCS_B300x16_G200_4x2_RO/llama2-70b-99.9/Offline/performance/run_1","TensorRT 10.14.1.48; TensorRT-LLM 1.3.0rc0","Ubuntu 24.04.4 LTS, Linux 6.17.0-35-generic","","closed","0","v6.1","0","False","Tokens/s","fp4","None",""
"Cisco","available","closed","datacenter","Cisco_UCS_B300x16_G200_4x2_RO","Cisco_UCS_B300x16_G200_4x2_RO","llama2-70b-99.9","llama2-70b-99.9","Server","179597.0","ROUGE1: 44.7969  ROUGE2: 22.3691  ROUGEL: 29.184  TOKENS_PER_SAMPLE: 272.7","2","Intel(R) Xeon(R) 6776P","2","128","NVIDIA B300-SXM-270GB","8","16","./closed/Cisco/results/Cisco_UCS_B300x16_G200_4x2_RO/llama2-70b-99.9/Server/performance/run_1","TensorRT 10.14.1.48; TensorRT-LLM 1.3.0rc0","Ubuntu 24.04.4 LTS, Linux 6.17.0-35-generic","","closed","0","v6.1","0","False","Tokens/s","fp4","None",""
"Cisco","available","closed","datacenter","Cisco UCS H200 x8 + MI350X x8 G200 2x2 TOR","Cisco_UCS_H200x8_MI350Xx8_G200_2x2_TOR","gpt-oss-120b","gpt-oss-120b","Offline","94249.3","exact_match: 83.57105741751104","2","AMD EPYC","2","128","NVIDIA H200-SXM-141GB + AMD Instinct MI350X 288GB HBM3e","8","16","./closed/Cisco/results/Cisco_UCS_H200x8_MI350Xx8_G200_2x2_TOR/gpt-oss-120b/Offline/performance/run_1","vLLM","Ubuntu 22.04","","closed","0","v6.1","0","False","Tokens/s","mxfp4","None",""
"Cisco","available","closed","datacenter","Cisco UCS H200 x8 + MI350X x8 G200 2x2 TOR","Cisco_UCS_H200x8_MI350Xx8_G200_2x2_TOR","gpt-oss-120b","gpt-oss-120b","Server","73357.6","exact_match: 83.43465835281891","2","AMD EPYC","2","128","NVIDIA H200-SXM-141GB + AMD Instinct MI350X 288GB HBM3e","8","16","./closed/Cisco/results/Cisco_UCS_H200x8_MI350Xx8_G200_2x2_TOR/gpt-oss-120b/Server/performance/run_1","vLLM","Ubuntu 22.04","","closed","0","v6.1","0","False","Tokens/s","mxfp4","None",""
"Cisco","available","closed","datacenter","Cisco UCS H200 x8 + MI350X x8 G200 2x2 TOR","Cisco_UCS_H200x8_MI350Xx8_G200_2x2_TOR","llama2-70b-99.9","llama2-70b-99.9","Interactive","70354.5","ROUGE1: 44.5557  ROUGE2: 22.154  ROUGEL: 28.907  TOKENS_PER_SAMPLE: 283.6","2","AMD EPYC","2","128","NVIDIA H200-SXM-141GB + AMD Instinct MI350X 288GB HBM3e","8","16","./closed/Cisco/results/Cisco_UCS_H200x8_MI350Xx8_G200_2x2_TOR/llama2-70b-99.9/Interactive/performance/run_1","vLLM","Ubuntu 22.04","","closed","0","v6.1","1","False","Tokens/s","fp8,fp4","None",""
"Cisco","available","closed","datacenter","Cisco UCS H200 x8 + MI350X x8 G200 2x2 TOR","Cisco_UCS_H200x8_MI350Xx8_G200_2x2_TOR","llama2-70b-99.9","llama2-70b-99.9","Offline","99683.8","ROUGE1: 44.4169  ROUGE2: 22.068  ROUGEL: 28.7957  TOKENS_PER_SAMPLE: 286.6","2","AMD EPYC","2","128","NVIDIA H200-SXM-141GB + AMD Instinct MI350X 288GB HBM3e","8","16","./closed/Cisco/results/Cisco_UCS_H200x8_MI350Xx8_G200_2x2_TOR/llama2-70b-99.9/Offline/performance/run_1","vLLM","Ubuntu 22.04","","closed","0","v6.1","0","False","Tokens/s","fp8,fp4","None",""
"Cisco","available","closed","datacenter","Cisco UCS H200 x8 + MI350X x8 G200 2x2 TOR","Cisco_UCS_H200x8_MI350Xx8_G200_2x2_TOR","llama2-70b-99.9","llama2-70b-99.9","Server","95104.6","ROUGE1: 44.6044  ROUGE2: 22.1926  ROUGEL: 28.9466  TOKENS_PER_SAMPLE: 284.7","2","AMD EPYC","2","128","NVIDIA H200-SXM-141GB + AMD Instinct MI350X 288GB HBM3e","8","16","./closed/Cisco/results/Cisco_UCS_H200x8_MI350Xx8_G200_2x2_TOR/llama2-70b-99.9/Server/performance/run_1","vLLM","Ubuntu 22.04","","closed","0","v6.1","0","False","Tokens/s","fp8,fp4","None",""
"Cisco","available","closed","datacenter","Cisco UCS H200 x8 + MI350X x8 G200 2x2 TOR","Cisco_UCS_H200x8_MI350Xx8_G200_2x2_TOR","llama3.1-8b","llama3.1-8b","Interactive","121557.0","ROUGE1: 38.6105  ROUGE2: 16.0699  ROUGEL: 24.5048  ROUGELSUM: 35.5444  GEN_LEN: 8148492","2","AMD EPYC","2","128","NVIDIA H200-SXM-141GB + AMD Instinct MI350X 288GB HBM3e","8","16","./closed/Cisco/results/Cisco_UCS_H200x8_MI350Xx8_G200_2x2_TOR/llama3.1-8b/Interactive/performance/run_1","vLLM","Ubuntu 22.04","","closed","0","v6.1","1","False","Tokens/s","fp8,fp4","None",""
"Cisco","available","closed","datacenter","Cisco UCS H200 x8 + MI350X x8 G200 2x2 TOR","Cisco_UCS_H200x8_MI350Xx8_G200_2x2_TOR","llama3.1-8b","llama3.1-8b","Offline","163292.0","ROUGE1: 38.5675  ROUGE2: 16.0757  ROUGEL: 24.5063  ROUGELSUM: 35.5154  GEN_LEN: 8141814","2","AMD EPYC","2","128","NVIDIA H200-SXM-141GB + AMD Instinct MI350X 288GB HBM3e","8","16","./closed/Cisco/results/Cisco_UCS_H200x8_MI350Xx8_G200_2x2_TOR/llama3.1-8b/Offline/performance/run_1","vLLM","Ubuntu 22.04","","closed","0","v6.1","0","False","Tokens/s","fp8,fp4","None",""
"Cisco","available","closed","datacenter","Cisco UCS H200 x8 + MI350X x8 G200 2x2 TOR","Cisco_UCS_H200x8_MI350Xx8_G200_2x2_TOR","llama3.1-8b","llama3.1-8b","Server","161110.0","ROUGE1: 38.6437  ROUGE2: 16.1045  ROUGEL: 24.5278  ROUGELSUM: 35.5601  GEN_LEN: 8147699","2","AMD EPYC","2","128","NVIDIA H200-SXM-141GB + AMD Instinct MI350X 288GB HBM3e","8","16","./closed/Cisco/results/Cisco_UCS_H200x8_MI350Xx8_G200_2x2_TOR/llama3.1-8b/Server/performance/run_1","vLLM","Ubuntu 22.04","","closed","0","v6.1","0","False","Tokens/s","fp8,fp4","None",""
"Cisco","available","closed","datacenter","Cisco UCS X210 M8 - X580P PCIe Node (4x NVIDIA RTX PRO 4500 Blackwell-32GB, TensorRT)","X210M8_X580P_RTXPro4500_32GBx4_TRT","llama3.1-8b","llama3.1-8b","Interactive","6883.94","ROUGE1: 38.7575  ROUGE2: 16.0054  ROUGEL: 24.5233  ROUGELSUM: 35.6829  GEN_LEN: 8179124","1","Intel(R) Xeon(R) 6747P","2","48","NVIDIA RTX PRO 4500 Blackwell","4","4","./closed/Cisco/results/X210M8_X580P_RTXPro4500_32GBx4_TRT/llama3.1-8b/Interactive/performance/run_1","TensorRT 10.14, CUDA 13.1","Ubuntu 24.04","","closed","0","v6.1","1","False","Tokens/s","fp4","None",""
"Cisco","available","closed","datacenter","Cisco UCS X210 M8 - X580P PCIe Node (4x NVIDIA RTX PRO 4500 Blackwell-32GB, TensorRT)","X210M8_X580P_RTXPro4500_32GBx4_TRT","llama3.1-8b","llama3.1-8b","Offline","9518.66","ROUGE1: 38.7664  ROUGE2: 16.0107  ROUGEL: 24.5281  ROUGELSUM: 35.6917  GEN_LEN: 8178365","1","Intel(R) Xeon(R) 6747P","2","48","NVIDIA RTX PRO 4500 Blackwell","4","4","./closed/Cisco/results/X210M8_X580P_RTXPro4500_32GBx4_TRT/llama3.1-8b/Offline/performance/run_1","TensorRT 10.14, CUDA 13.1","Ubuntu 24.04","","closed","0","v6.1","0","False","Tokens/s","fp4","None",""
"Cisco","available","closed","datacenter","Cisco UCS X210 M8 - X580P PCIe Node (4x NVIDIA RTX PRO 4500 Blackwell-32GB, TensorRT)","X210M8_X580P_RTXPro4500_32GBx4_TRT","llama3.1-8b","llama3.1-8b","Server","9277.73","ROUGE1: 38.7836  ROUGE2: 16.0298  ROUGEL: 24.5367  ROUGELSUM: 35.7048  GEN_LEN: 8178628","1","Intel(R) Xeon(R) 6747P","2","48","NVIDIA RTX PRO 4500 Blackwell","4","4","./closed/Cisco/results/X210M8_X580P_RTXPro4500_32GBx4_TRT/llama3.1-8b/Server/performance/run_1","TensorRT 10.14, CUDA 13.1","Ubuntu 24.04","","closed","0","v6.1","0","False","Tokens/s","fp4","None",""
"Cisco","available","closed","datacenter","Cisco UCS X210 M8 - X580P PCIe Node (4x NVIDIA RTX PRO 4500 Blackwell-32GB, TensorRT)","X210M8_X580P_RTXPro4500_32GBx4_TRT","whisper","whisper","Offline","3877.67","ACCURACY: 97.86822996469256","1","Intel(R) Xeon(R) 6747P","2","48","NVIDIA RTX PRO 4500 Blackwell","4","4","./closed/Cisco/results/X210M8_X580P_RTXPro4500_32GBx4_TRT/whisper/Offline/performance/run_1","TensorRT 10.14, CUDA 13.1","Ubuntu 24.04","","closed","0","v6.1","0","False","Samples/s","fp16","None",""
"Cisco","available","closed","datacenter","Cisco UCS X210c M8 - X580P PCIe Node (4x RTXPro6000-PCIe-96GB, TensorRT)","X210M8_X580P_RTXPro6000_96GBx4_TRT","gpt-oss-120b","gpt-oss-120b","Offline","7801.36","exact_match: 83.969","1","Intel(R) Xeon(R) 6747P","2","48","NVIDIA RTX PRO 6000 Blackwell Server Edition","4","4","./closed/Cisco/results/X210M8_X580P_RTXPro6000_96GBx4_TRT/gpt-oss-120b/Offline/performance/run_1","TensorRT 10.14, CUDA 13.1","Ubuntu 24.04","NVIDIA RTX PRO 6000 Blackwell Server Edition TGP 600W","closed","0","v6.1","0","False","Tokens/s","fp4","None",""
"Cisco","available","closed","datacenter","Cisco UCS X210c M8 - X580P PCIe Node (4x RTXPro6000-PCIe-96GB, TensorRT)","X210M8_X580P_RTXPro6000_96GBx4_TRT","gpt-oss-120b","gpt-oss-120b","Server","6950.76","exact_match: 83.637","1","Intel(R) Xeon(R) 6747P","2","48","NVIDIA RTX PRO 6000 Blackwell Server Edition","4","4","./closed/Cisco/results/X210M8_X580P_RTXPro6000_96GBx4_TRT/gpt-oss-120b/Server/performance/run_1","TensorRT 10.14, CUDA 13.1","Ubuntu 24.04","NVIDIA RTX PRO 6000 Blackwell Server Edition TGP 600W","closed","0","v6.1","0","False","Tokens/s","fp4","None",""
"Cisco","available","closed","datacenter","Cisco UCS X210c M8 - X580P PCIe Node (4x RTXPro6000-PCIe-96GB, TensorRT)","X210M8_X580P_RTXPro6000_96GBx4_TRT","llama2-70b-99.9","llama2-70b-99.9","Offline","14860.7","ROUGE1: 44.7766  ROUGE2: 22.3407  ROUGEL: 29.1379  TOKENS_PER_SAMPLE: 275.2","1","Intel(R) Xeon(R) 6747P","2","48","NVIDIA RTX PRO 6000 Blackwell Server Edition","4","4","./closed/Cisco/results/X210M8_X580P_RTXPro6000_96GBx4_TRT/llama2-70b-99.9/Offline/performance/run_1","TensorRT 10.14, CUDA 13.1","Ubuntu 24.04","NVIDIA RTX PRO 6000 Blackwell Server Edition TGP 600W","closed","0","v6.1","0","False","Tokens/s","fp4","None",""
"Cisco","available","closed","datacenter","Cisco UCS X210c M8 - X580P PCIe Node (4x RTXPro6000-PCIe-96GB, TensorRT)","X210M8_X580P_RTXPro6000_96GBx4_TRT","llama2-70b-99.9","llama2-70b-99.9","Server","14333.3","ROUGE1: 44.7151  ROUGE2: 22.3389  ROUGEL: 29.0874  TOKENS_PER_SAMPLE: 274.6","1","Intel(R) Xeon(R) 6747P","2","48","NVIDIA RTX PRO 6000 Blackwell Server Edition","4","4","./closed/Cisco/results/X210M8_X580P_RTXPro6000_96GBx4_TRT/llama2-70b-99.9/Server/performance/run_1","TensorRT 10.14, CUDA 13.1","Ubuntu 24.04","NVIDIA RTX PRO 6000 Blackwell Server Edition TGP 600W","closed","0","v6.1","0","False","Tokens/s","fp4","None",""
"Cisco","available","closed","datacenter","Cisco UCS X215c M8 - X580P PCIe Node (4x RTXPro6000-PCIe-96GB, TensorRT)","X215M8_X580P_RTXPro6000_96GBx4_TRT","llama3.1-8b","llama3.1-8b","Interactive","22447.0","ROUGE1: 38.7706  ROUGE2: 16.012  ROUGEL: 24.5423  ROUGELSUM: 35.699  GEN_LEN: 8179184","1","AMD EPYC 9845","2","160","NVIDIA RTX PRO 6000 Blackwell Server Edition","4","4","./closed/Cisco/results/X215M8_X580P_RTXPro6000_96GBx4_TRT/llama3.1-8b/Interactive/performance/run_1","TensorRT 10.14, CUDA 13.1","Ubuntu 24.04","NVIDIA RTX PRO 6000 Blackwell Server Edition TGP 600W","closed","0","v6.1","1","False","Tokens/s","fp4","None",""
"Cisco","available","closed","datacenter","Cisco UCS X215c M8 - X580P PCIe Node (4x RTXPro6000-PCIe-96GB, TensorRT)","X215M8_X580P_RTXPro6000_96GBx4_TRT","llama3.1-8b","llama3.1-8b","Offline","24913.5","ROUGE1: 38.7701  ROUGE2: 16.0155  ROUGEL: 24.534  ROUGELSUM: 35.6954  GEN_LEN: 8178898","1","AMD EPYC 9845","2","160","NVIDIA RTX PRO 6000 Blackwell Server Edition","4","4","./closed/Cisco/results/X215M8_X580P_RTXPro6000_96GBx4_TRT/llama3.1-8b/Offline/performance/run_1","TensorRT 10.14, CUDA 13.1","Ubuntu 24.04","NVIDIA RTX PRO 6000 Blackwell Server Edition TGP 600W","closed","0","v6.1","0","False","Tokens/s","fp4","None",""
"Cisco","available","closed","datacenter","Cisco UCS X215c M8 - X580P PCIe Node (4x RTXPro6000-PCIe-96GB, TensorRT)","X215M8_X580P_RTXPro6000_96GBx4_TRT","llama3.1-8b","llama3.1-8b","Server","24498.6","ROUGE1: 38.766  ROUGE2: 16.0082  ROUGEL: 24.5262  ROUGELSUM: 35.6898  GEN_LEN: 8179590","1","AMD EPYC 9845","2","160","NVIDIA RTX PRO 6000 Blackwell Server Edition","4","4","./closed/Cisco/results/X215M8_X580P_RTXPro6000_96GBx4_TRT/llama3.1-8b/Server/performance/run_1","TensorRT 10.14, CUDA 13.1","Ubuntu 24.04","NVIDIA RTX PRO 6000 Blackwell Server Edition TGP 600W","closed","0","v6.1","0","False","Tokens/s","fp4","None",""
"Cisco","available","closed","datacenter","Cisco UCS X215c M8 - X580P PCIe Node (4x RTXPro6000-PCIe-96GB, TensorRT)","X215M8_X580P_RTXPro6000_96GBx4_TRT","whisper","whisper","Offline","9236.94","ACCURACY: 97.8339693748394","1","AMD EPYC 9845","2","160","NVIDIA RTX PRO 6000 Blackwell Server Edition","4","4","./closed/Cisco/results/X215M8_X580P_RTXPro6000_96GBx4_TRT/whisper/Offline/performance/run_1","TensorRT 10.14, CUDA 13.1","Ubuntu 24.04","NVIDIA RTX PRO 6000 Blackwell Server Edition TGP 600W","closed","0","v6.1","0","False","Samples/s","fp16","None",""
